CustomerID,Probability of Churning
3230-IUALN,0.077
2969-VAPYH,0.077
4730-AWNAU,0.077
9236-NDUCW,0.077
4667-QONEA,0.077
8780-YRMTT,0.077
7233-PAHHL,0.077
6244-BESBM,0.076
6248-TKCQV,0.076
9140-CZQZZ,0.076
8561-NMTBD,0.076
2812-ENYMO,0.076
4024-CSNBY,0.076
2580-ASVVY,0.076
9705-ZJBCG,0.076
5129-HHMZC,0.076
7446-KQISO,0.076
4560-WQAQW,0.076
0973-KYVNF,0.076
6177-PEVRA,0.076
4825-XJGDM,0.076
8184-WMOFI,0.076
5820-PTRYM,0.076
8050-DVOJX,0.075
8213-TAZPM,0.075
0357-NVCRI,0.075
6840-RESVB,0.075
0980-FEXWF,0.075
7710-JSYOA,0.075
9968-FFVVH,0.075
7021-XSNYE,0.075
5458-CQJTA,0.074
6586-MYGKD,0.074
3161-ONRWK,0.074
8200-LGKSR,0.074
8469-SNFFH,0.074
6122-EFVKN,0.074
4531-AUZNK,0.074
5862-BRIXZ,0.074
7338-ERIVA,0.074
4203-QGNZA,0.074
9489-DEDVP,0.074
9795-NREXC,0.074
3533-UVMOM,0.074
5680-LQOGP,0.074
1051-EQPZR,0.074
1642-HMARX,0.074
5318-YKDPV,0.074
5315-CKEQK,0.074
8963-MQVYN,0.074
0412-UCCNP,0.074
1298-PHBTI,0.073
3067-SVMTC,0.073
8144-DGHXP,0.073
1536-YHDOE,0.073
0310-SUCIN,0.073
5702-KVQRD,0.073
8106-GWQOK,0.073
1834-ABKHQ,0.073
5014-WUQMG,0.073
0513-RBGPE,0.073
7107-UBYKY,0.073
2164-SOQXL,0.073
5260-UMPWX,0.073
3487-EARAT,0.072
0197-PNKNK,0.072
2225-ZRGSG,0.072
9046-JBFWA,0.072
9803-FTJCG,0.072
8218-FFJDS,0.072
2977-CEBSX,0.072
2226-ICFDO,0.072
0526-SXDJP,0.072
9871-ELEYA,0.072
8465-SBRXP,0.072
7758-UJWYS,0.072
3298-QEICA,0.072
5095-ETBRJ,0.072
7633-MVPUY,0.072
9610-WCESF,0.072
1552-CZCLL,0.072
7472-EQOAV,0.072
9184-GALIL,0.072
6741-QRLUP,0.071
1150-FTQGN,0.071
7579-KKLOE,0.071
6950-TWMYB,0.071
2863-IMQDR,0.071
7508-DQAKK,0.071
9297-EONCV,0.071
6723-CEGQI,0.071
5930-GBIWP,0.071
4830-FAXFM,0.071
7596-ZYWBB,0.071
6598-KELSS,0.071
4032-RMHCI,0.071
4000-VGMQP,0.071
1442-OKRJE,0.071
8591-TKMZH,0.071
3022-BEXHZ,0.071
4006-HKYHO,0.071
1265-ZFOSD,0.071
0234-TEVTT,0.071
9640-ZSLDC,0.071
7569-NMZYQ,0.071
2192-OZITF,0.071
6916-HIJSE,0.071
5197-PYEPU,0.07
8901-UPRHR,0.07
8413-YNHNV,0.07
4712-UYOOI,0.07
8374-UULRV,0.07
0123-CRBRT,0.07
9313-CDOGY,0.07
7605-BDWDC,0.07
6286-ZHAOK,0.07
9194-GFVOI,0.07
9073-ZZIAY,0.07
9135-MGVPY,0.07
6516-NKQBO,0.07
8815-LMFLX,0.07
1431-CYWMH,0.07
8990-YOZLV,0.07
6152-ONASV,0.07
2773-MADBQ,0.07
4837-PZTIC,0.07
2724-FJDYW,0.07
1179-INLAT,0.07
4671-VJLCL,0.07
7921-BEPCI,0.07
0674-GCDXG,0.07
9739-JLPQJ,0.07
3096-WPXBT,0.07
8626-PTQGE,0.069
6736-DHUQI,0.069
6778-EICRF,0.069
7622-FWGEW,0.069
5148-ORICT,0.069
2129-ALKBS,0.069
5062-CJJKH,0.069
8345-MVDYC,0.069
5736-YEJAX,0.069
8466-PZBLH,0.069
3891-NLXJB,0.068
6169-PGNCD,0.068
2176-LVPNX,0.068
5915-ANOEI,0.068
5656-MJEFC,0.068
6242-SGYTS,0.068
7471-MQPOS,0.068
9746-YKGXB,0.068
7322-OCWHC,0.068
9675-ICXCT,0.068
6374-AFWOX,0.068
7649-SIJJF,0.068
3392-EHMNK,0.068
5317-FLPJF,0.068
4188-PCPIG,0.068
6120-RJKLU,0.068
8069-RHUXK,0.068
1971-DTCZB,0.068
9885-MFVSU,0.068
1222-KJNZD,0.068
3720-DBRWL,0.068
5917-HBSDW,0.068
9715-WZCLW,0.068
0757-WCUUZ,0.068
5498-IBWPI,0.067
6418-HNFED,0.067
3400-ESFUW,0.067
8681-ICONS,0.067
0580-PIQHM,0.067
7168-HDQHG,0.067
4636-OLWOE,0.067
0617-AQNWT,0.067
3530-VWVGU,0.067
5372-FBKBN,0.067
2137-DQMEV,0.066
7765-LWVVH,0.066
5442-BXVND,0.066
1866-DIOQZ,0.066
2830-LEWOA,0.066
9755-JHNMN,0.066
8849-PRIQJ,0.066
4723-BEGSG,0.066
6837-BJYDQ,0.066
8661-BOYNW,0.066
6463-MVYRY,0.066
3275-RHRNE,0.066
5840-NVDCG,0.066
7503-MIOGA,0.066
4940-KHCWD,0.066
4312-GVYNH,0.066
7963-SHNDT,0.066
0956-SYCWG,0.066
4616-ULAOA,0.066
3398-GCPMU,0.066
5472-CVMDX,0.066
8221-HVAYI,0.066
6418-PIQSP,0.066
7730-CLDSV,0.066
5975-BAICR,0.066
2234-EOFPT,0.066
5614-DNZCE,0.065
5199-FPUSP,0.065
6848-YLDFR,0.065
5766-FTRTS,0.065
0017-DINOC,0.065
3813-DHBBB,0.065
1760-CAZHT,0.065
9993-LHIEB,0.065
6616-AALSR,0.065
8165-CBKXO,0.065
7779-ORAEL,0.065
5887-IKKYO,0.065
8610-ZIKJJ,0.065
0848-SOMKO,0.065
2000-DHJUY,0.065
7696-AMHOD,0.065
5377-NDTOU,0.065
3308-JSGML,0.065
4116-IQRFR,0.065
3301-VKTGC,0.065
1837-YQUCE,0.065
1194-BHJYC,0.065
9068-VPWQQ,0.065
3612-YUNGG,0.065
0253-ZTEOB,0.065
9695-IDRZR,0.065
7255-SSFBC,0.065
3363-DTIVD,0.065
7349-ALMUX,0.064
5312-TSZVC,0.064
5055-BRMNE,0.064
1084-MNSMJ,0.064
3026-ATZYV,0.064
2400-XIWIO,0.064
1038-RQOST,0.064
8100-PNJMH,0.064
1568-LJSZU,0.064
9581-GVBXT,0.064
9674-EHPPG,0.064
6258-PVZWJ,0.064
2235-EZAIK,0.064
3617-XLSGQ,0.064
0056-EPFBG,0.064
8821-KVZKQ,0.064
1221-GHZEP,0.064
7560-QJAVJ,0.064
4664-NJCMS,0.064
9091-WTUUY,0.064
5248-KWLAR,0.064
7274-CGTOD,0.064
6064-PUPMC,0.064
7860-KSUGX,0.064
0230-WEQUW,0.064
6288-CHQJB,0.064
9453-PATOS,0.064
6509-TSGWN,0.064
1187-WILMM,0.063
1038-ZAGBI,0.063
6522-OIQSX,0.063
0336-KXKFK,0.063
5485-ITNPC,0.063
9530-GRMJG,0.063
4654-ULTTN,0.063
3902-MIVLE,0.063
6963-EZQEE,0.063
8046-DNVTL,0.063
0909-SELIE,0.063
7197-VOJMM,0.063
4803-LBYPN,0.063
8125-QPFJD,0.063
3399-BMLVW,0.063
8189-DUKMV,0.063
4849-PYRLQ,0.063
7781-EWARA,0.063
5173-ZXXXL,0.063
4701-LKOZD,0.063
9777-IQHWP,0.063
1402-PTHGN,0.062
2649-HWLYB,0.062
7401-JIXNM,0.062
1599-MMYRQ,0.062
6481-LXPWL,0.062
0562-KBDVM,0.062
5494-WOZRZ,0.062
8242-PDSGJ,0.062
4578-PHJYZ,0.062
8039-ACLPL,0.062
4012-YCFAI,0.062
4992-LTJNE,0.062
5777-ZPQNC,0.062
4526-RMTLL,0.062
8404-VIOMB,0.062
0277-ORXQS,0.062
0019-GFNTW,0.062
0530-IJVDB,0.062
5514-YQENT,0.062
8915-NNTRC,0.061
3580-HYCSP,0.061
8316-BBQAY,0.061
7975-JMZNT,0.061
0839-JTCUD,0.061
9402-ROUMJ,0.061
1729-VLAZJ,0.061
7131-ZQZNK,0.061
6013-BHCAW,0.061
8075-GXIUB,0.061
1320-GVNHT,0.061
6016-LVTJQ,0.061
0361-HJRDX,0.061
5208-FVQKB,0.061
2954-PIBKO,0.06
7639-OPLNG,0.06
7524-VRLPL,0.06
6695-FRVEC,0.06
6693-DJWTY,0.06
7311-MQJCH,0.06
1951-IEYXM,0.06
1534-OULXE,0.06
8631-NBHFZ,0.06
9372-TXXPS,0.06
1568-BEKZM,0.06
9931-DCEZH,0.06
4782-OSFXZ,0.06
8205-VSLRB,0.06
1094-BKOSX,0.06
5161-UBZXI,0.06
1227-UDMZR,0.06
5961-VUSRV,0.06
9778-OGKQZ,0.06
6532-YLWSI,0.06
1042-HFUCW,0.06
4293-ETKAP,0.06
5808-TOTXO,0.06
3146-MSEGF,0.06
8752-IMQOS,0.06
6203-HBZPA,0.06
3938-YFPXD,0.06
7356-AYNJP,0.06
2027-DNKIV,0.059
9795-SHUHB,0.059
9625-QNLUX,0.059
7677-SJJJK,0.059
4086-ATNFV,0.059
3704-IEAXF,0.059
2541-YGPKE,0.059
9359-JANWS,0.059
8259-DZLIZ,0.059
2990-IAJSV,0.059
2550-QHZGP,0.059
2882-WDTBA,0.059
8909-BOLNL,0.059
0191-EQUUH,0.059
8338-QIUNR,0.059
4378-MYPGO,0.059
5846-NEQVZ,0.059
0885-HMGPY,0.059
6584-VQMYT,0.059
7973-DZRKH,0.059
4079-WWQQQ,0.058
1099-GODLO,0.058
3429-IFLEM,0.058
9435-JMLSX,0.058
5696-CEIQJ,0.058
1775-KWJKQ,0.058
5879-HMFFH,0.058
4967-WPNCF,0.058
7101-HRBLJ,0.058
1676-MQAOA,0.058
4973-MGTON,0.058
9830-ECLEN,0.058
5781-RFZRP,0.058
5980-BDHPY,0.058
3948-KXDUF,0.058
5681-LLOEI,0.058
5825-XJOCM,0.058
3967-KXAPS,0.058
5248-YGIJN,0.058
1680-VDCWW,0.058
6701-YVNQG,0.058
6695-AMZUF,0.058
8908-NMQTX,0.058
4318-RAJVY,0.058
1226-JZNKR,0.058
3146-JTQHR,0.058
5997-OPVFA,0.058
9802-CAQUT,0.058
0516-VRYBW,0.058
5456-ITGIC,0.058
9742-XOKTS,0.058
6384-VMJHP,0.057
1335-MXCSE,0.057
2077-DDHJK,0.057
7998-WNZEM,0.057
6427-FEFIG,0.057
8639-NHQEI,0.057
8336-TAVKX,0.057
8690-UPCZI,0.057
7030-FZTFM,0.057
0744-BIKKF,0.057
3566-CAAYU,0.057
3200-MNQTF,0.057
4291-TPNFG,0.057
3219-JQRSL,0.057
6614-YOLAC,0.057
7873-CVMAW,0.057
6202-JVYEU,0.057
6061-GWWAV,0.057
5306-BVTKJ,0.057
5965-GGPRW,0.057
0401-WDBXM,0.057
3795-GWTRD,0.057
8146-QQKZH,0.057
6166-YIPFO,0.057
6898-RBTLU,0.057
0336-PIKEI,0.057
3745-HRPHI,0.057
9548-ZMVTX,0.057
6087-YPWHO,0.057
3084-DOWLE,0.057
7408-OFWXJ,0.057
2205-LPVGL,0.056
6229-UOLQL,0.056
3441-CGZJH,0.056
4254-QPEDE,0.056
3324-OIRTO,0.056
5321-NTRKC,0.056
9938-TKDGL,0.056
0572-ZJKLT,0.056
5619-XZZKR,0.056
0254-WWRKD,0.056
2703-AMTUL,0.056
4891-NLUBA,0.056
3407-JMJQQ,0.056
8597-CTXVJ,0.056
3213-VVOLG,0.056
6885-PKOAM,0.055
7398-HPYZQ,0.055
4295-YURET,0.055
2789-CZANW,0.055
6461-SZMCV,0.055
2251-PYLPB,0.055
9065-ZCPQX,0.055
0679-TDGAK,0.055
2664-XJZNO,0.055
3021-VLNRJ,0.055
1459-QNFQT,0.055
8039-EQPIM,0.055
6374-NTQLP,0.055
6260-XLACS,0.055
1163-VIPRI,0.055
2606-PKWJB,0.055
4597-ELFTS,0.055
8571-ZCMCX,0.055
6993-YCOBK,0.055
2923-ARZLG,0.055
9350-ZXYJC,0.055
9541-ZPSEA,0.054
3071-MVJCD,0.054
8510-TMWYB,0.054
2194-IIQOF,0.054
3766-EJLFL,0.054
6967-PEJLL,0.054
5397-NSKQG,0.054
4334-HOWRP,0.054
3230-JCNZS,0.054
1904-WAJAA,0.054
4815-TUMEQ,0.054
7898-PDWQE,0.054
4393-OBCRR,0.054
4632-XJMEX,0.054
2661-GKBTK,0.054
0229-LFJAF,0.054
9499-XPZXM,0.053
2535-PBCGC,0.053
6164-HAQTX,0.053
9286-BHDQG,0.053
6762-QVYJO,0.053
8659-IOOPU,0.053
8590-YFFQO,0.053
7340-KEFQE,0.053
8414-OOEEL,0.053
2351-RRBUE,0.053
8050-XGRVL,0.053
2274-XUATA,0.053
8204-YJCLA,0.053
5726-CVNYA,0.053
2176-OSJUV,0.053
7771-CFQRQ,0.053
6434-TTGJP,0.053
1090-PYKCI,0.052
6115-ZTBFQ,0.052
4872-JCVCA,0.052
0298-XACET,0.052
2256-YLYLP,0.052
3082-WQRVY,0.052
5803-NQJZO,0.052
4737-AQCPU,0.052
2862-JVEOY,0.052
0064-SUDOG,0.052
0864-FVJNJ,0.052
7353-YOWFP,0.052
7722-VJRQD,0.052
8232-CTLKO,0.052
3315-IKYZQ,0.052
3823-KYNQY,0.052
0754-EEBDC,0.052
8097-OMULG,0.051
5275-PMFUT,0.051
6348-SNFUS,0.051
6674-KVJHG,0.051
4367-NUYAO,0.051
4114-QMKVN,0.051
1929-ZCBHE,0.051
5795-BKOYE,0.051
9242-TKFSV,0.051
3850-OKINF,0.051
8328-SKJNO,0.051
1716-LSAMB,0.051
7781-HVGMK,0.051
7321-ZNSLA,0.05
9150-KPBJQ,0.05
9575-IWCAZ,0.05
0567-XRHCU,0.05
4056-QHXHZ,0.05
5996-EBTKM,0.05
7435-ZNUYY,0.05
8670-MEFCP,0.05
9498-FIMXL,0.05
2405-LBMUW,0.05
9746-MDMBK,0.05
7602-MVRMB,0.05
1952-DVVSW,0.05
2632-IVXVF,0.05
7688-AWMDX,0.05
5227-JSCFE,0.049
5126-RCXYW,0.049
4815-YOSUK,0.049
2520-SGTTA,0.049
5602-BVFMK,0.049
1930-QPBVZ,0.049
1266-NZYUI,0.049
8619-IJNDK,0.049
6924-TDGMT,0.049
4139-DETXS,0.049
1915-OAKWD,0.049
9798-OPFEM,0.048
5375-XLDOF,0.048
8076-FEZKJ,0.048
9769-TSBZE,0.048
2580-ATZSQ,0.048
8631-XVRZL,0.048
3082-YVEKW,0.048
5135-RDDQL,0.048
4868-AADLV,0.048
8084-OIVBS,0.048
7817-OMJNA,0.048
7649-PHJVR,0.048
4403-BWPAY,0.048
7665-NKLAV,0.048
0829-DDVLK,0.047
4703-MQYKT,0.047
7089-RKVSZ,0.047
9055-MOJJJ,0.047
2725-IWWBA,0.047
6463-HHXJR,0.047
8645-KOMJQ,0.047
8760-ZRHKE,0.047
9442-JTWDL,0.047
2673-ZALNP,0.047
4342-HFXWS,0.047
3133-PZNSR,0.047
0263-FJTQO,0.046
4227-OJHAL,0.046
5906-DVAPM,0.046
7665-VIGUD,0.046
2907-ILJBN,0.046
7153-CHRBV,0.046
7554-NEWDD,0.046
5546-QUERU,0.046
1093-YSWCA,0.046
1172-VIYBP,0.046
6901-GOGZG,0.046
3884-UEBXB,0.046
4750-UKWJK,0.046
5993-BQHEA,0.046
0661-KQHNK,0.046
2162-FRZAA,0.046
0739-UUAJR,0.045
1429-UYJSV,0.045
4304-XUMGI,0.045
7103-ZGVNT,0.045
5696-JVVQY,0.045
2030-BTZRO,0.045
1116-FRYVH,0.045
3750-YHRYO,0.045
3950-VPYJB,0.045
8265-HKSOW,0.045
5857-XRECV,0.044
4311-QTTAI,0.044
2335-GSODA,0.044
9522-ZSINC,0.044
6933-VLYFX,0.044
4877-TSOFF,0.044
4135-FRWKJ,0.044
2516-XSJKX,0.044
8332-OSJDW,0.044
3882-IYOIJ,0.044
7196-LIWRH,0.043
5789-LDFXO,0.043
3546-GHEAE,0.043
6161-ERDGD,0.043
7037-MTYVW,0.043
7599-NTMDP,0.043
0422-OHQHQ,0.043
5338-YHWYT,0.043
1177-XZBJL,0.042
6134-KWTBV,0.042
8007-YYPWD,0.042
5181-OABFK,0.042
4393-GEADV,0.042
8884-MRNSU,0.042
7018-FPXHH,0.042
2351-BKRZW,0.042
3721-CNZHX,0.042
2592-HODOV,0.042
0654-PQKDW,0.042
2927-CVULT,0.042
2017-CCBLH,0.041
0531-XBKMM,0.041
5149-QYTTU,0.041
0020-JDNXP,0.041
3243-ZHOHY,0.041
4933-IKULF,0.041
2211-RMNHO,0.041
1763-KUAAW,0.041
9481-WHGWY,0.041
1301-LOPVR,0.041
4194-FJARJ,0.041
2809-ILCYT,0.041
1960-UOTYM,0.041
4616-EWBNJ,0.041
5067-WJEUN,0.041
1431-AIDJQ,0.041
7369-TRPFD,0.04
9127-FHJBZ,0.04
3239-TPHPZ,0.04
6419-ZTTLE,0.04
3810-DVDQQ,0.04
1407-DIGZV,0.04
1930-BZLHI,0.04
0023-UYUPN,0.04
9030-QGZNL,0.04
6508-NJYRO,0.04
2788-CJQAQ,0.04
3511-BFTJW,0.04
7644-OMVMY,0.04
8608-OZTLB,0.04
0307-BCOPK,0.04
7279-NMVJC,0.04
1741-WTPON,0.04
1345-ZUKID,0.04
2829-HYVZP,0.039
3396-DKDEL,0.039
5204-HMGYF,0.039
3870-SPZSI,0.039
4359-INNWN,0.039
1790-NESIO,0.039
0266-GMEAO,0.039
4092-OFQZS,0.039
2589-AYCRP,0.039
5039-LZRQT,0.039
0428-AXXLJ,0.039
1178-PZGAB,0.039
0244-LGNFY,0.039
1293-HHSHJ,0.039
2040-XBAVJ,0.039
5014-GSOUQ,0.039
1830-GGFNM,0.039
6980-CDGFC,0.038
0042-JVWOJ,0.038
5196-WPYOW,0.038
1452-UZOSF,0.038
7017-VFHAY,0.038
0048-PIHNL,0.038
1354-YZFNB,0.038
1032-MAELW,0.038
9958-MEKUC,0.038
8958-JPTRR,0.038
9867-XOBQA,0.038
2682-KEVRP,0.038
8882-TLVRW,0.038
7469-LKBCI,0.038
3795-CAWEX,0.038
0967-BMLBD,0.038
9066-QRSDU,0.038
3549-ZTMNH,0.038
1043-YCUTE,0.038
5453-YBTWV,0.038
8480-PPONV,0.038
9805-FILKB,0.038
0323-XWWTN,0.037
8015-IHCGW,0.037
9621-OUPYD,0.037
5380-XPJNZ,0.037
0181-RITDD,0.037
8148-WOCMK,0.037
9847-HNVGP,0.037
3705-PSNGL,0.037
9500-IWPXQ,0.037
9766-HGEDE,0.037
4378-BZYFP,0.037
4573-JKNAE,0.037
6332-FBZRI,0.037
6922-NCEDI,0.037
5707-ZMDJP,0.037
7762-ONLJY,0.037
9229-RQABD,0.037
7073-QETQY,0.037
3131-NWVFJ,0.037
2885-HIJDH,0.037
5982-PSMKW,0.037
7813-TKCVO,0.037
7609-NRNCA,0.037
2387-KDZQY,0.037
3523-BRGUW,0.037
1839-UMACK,0.037
6729-FZWSY,0.037
8099-MZPUJ,0.037
5073-RZGBK,0.037
3486-NPGST,0.037
0731-EBJQB,0.036
9746-UGFAC,0.036
6519-ZHPXP,0.036
2160-GPFXD,0.036
1872-EBWSC,0.036
1053-MXTTK,0.036
7026-YMSBE,0.036
4425-OWHWB,0.036
8022-BECSI,0.036
2824-DXNKN,0.036
6765-MBQNU,0.036
2277-AXSDC,0.036
2984-TBYKU,0.036
3831-YCPUO,0.036
6746-WAUWT,0.036
8295-KMENE,0.036
6698-OXETB,0.036
2404-JIBFC,0.036
1352-HNSAW,0.036
7139-JZFVG,0.036
5505-OVWQW,0.036
5214-CHIWJ,0.036
8510-BBWMU,0.036
5847-MXBEO,0.036
3178-CIFOT,0.036
1506-YJTYT,0.036
0203-HHYIJ,0.036
3569-VLDHH,0.036
5876-QMYLD,0.035
8461-EFQYM,0.035
0052-YNYOT,0.035
9220-CXRSC,0.035
2495-TTHBQ,0.035
5322-TEUJK,0.035
5583-EJXRD,0.035
2498-XLDZR,0.035
3378-AJRAO,0.035
3258-ZKPAI,0.035
1088-AUUZZ,0.035
3470-OBUET,0.035
8573-JGCZW,0.035
1964-SVLEA,0.035
6974-DAFLI,0.035
0562-FGDCR,0.035
9617-UDPEU,0.035
9888-ZCUMM,0.035
0902-RFHOF,0.034
2193-SFWQW,0.034
8969-PRHFK,0.034
3985-HOYPM,0.034
8191-XWSZG,0.034
8592-PLTMQ,0.034
5918-VUKWP,0.034
9631-RXVJM,0.034
1241-FPMOF,0.034
3887-PBQAO,0.034
7337-CINUD,0.034
0835-DUUIQ,0.034
8722-PRFDV,0.034
7711-YIJWC,0.034
1682-VCOIO,0.034
9509-MPYOD,0.034
5788-YPOEG,0.034
3556-BVQGL,0.034
6445-TNRXS,0.034
5320-BRKGK,0.034
1133-KXCGE,0.034
8873-TMKGR,0.034
3547-LQRIK,0.034
8717-VCTXJ,0.034
5995-WWKKG,0.034
5668-MEISB,0.034
5751-USDBL,0.034
2320-TZRRH,0.034
6223-DHJGV,0.034
7190-XHTWJ,0.034
9891-NQDBD,0.034
1619-YWUBB,0.034
1998-VHJHK,0.034
8499-BRXTD,0.034
9447-YPTBX,0.034
8763-KIAFH,0.034
4915-BFSXL,0.034
1755-FZQEC,0.034
1492-KGETH,0.034
5871-DGTXZ,0.034
8746-BFOAJ,0.034
7306-YDSOI,0.034
7560-QRBXH,0.034
2812-REYAT,0.034
7277-KAMWT,0.034
6016-NXBNJ,0.034
6823-SIDFQ,0.034
4893-GYUJU,0.034
4716-MRVEN,0.034
6447-EGDIV,0.034
3889-VWBID,0.033
2749-CTKAJ,0.033
9531-NSBMR,0.033
1022-RKXDR,0.033
9824-QCJPK,0.033
3572-UUHRS,0.033
1686-STUHN,0.033
4451-RWASJ,0.033
6563-VRERX,0.033
1131-ALZWV,0.033
4795-UXVCJ,0.033
9732-OUYRN,0.033
1439-LCGVL,0.033
5512-IDZEI,0.033
5324-KTGCG,0.033
3594-BDSOA,0.033
3935-TBRZZ,0.033
1814-WFGVS,0.033
1015-JPFYW,0.033
9867-JCZSP,0.033
0788-DXBFY,0.033
6082-OQFBA,0.033
9227-YBAXE,0.033
9639-BUJXT,0.033
8884-FEEWR,0.033
5474-LAMUQ,0.033
8388-DMKAE,0.033
3778-FOAQW,0.033
5158-RIVOP,0.033
4163-HFTUK,0.033
4709-LKHYG,0.033
2569-WGERO,0.033
5914-GXMDA,0.033
3712-PKXZA,0.033
1074-WVEVG,0.032
6061-PQHMK,0.032
6859-QNXIQ,0.032
7205-BAIAD,0.032
5469-NUJUR,0.032
3452-FLHYD,0.032
6510-UPNKS,0.032
5924-SNGKP,0.032
5642-MHDQT,0.032
7137-NAXML,0.032
9227-UAQFT,0.032
4538-WNTMJ,0.032
3719-TDVQB,0.032
9451-WLYRI,0.032
5124-EOGYE,0.032
8595-SIZNC,0.032
0774-RMNUW,0.032
5451-MHQOF,0.032
3078-ZKNTS,0.032
2253-KPMNB,0.032
6283-GITPX,0.032
7446-SFAOA,0.032
6048-NJXHX,0.032
6188-UXBBR,0.032
9170-ARBTB,0.032
7297-DVYGA,0.032
2150-OEGBV,0.032
1985-MBRYP,0.032
5063-IUOKK,0.032
6100-FJZDG,0.032
0895-LNKRC,0.032
3125-RAHBV,0.032
2560-WBWXF,0.032
9108-EQPNQ,0.032
6007-TCTST,0.032
9534-NSXEM,0.032
5197-YPYBZ,0.032
9602-WCXPI,0.032
0129-QMPDR,0.032
4980-URKXC,0.032
6479-OAUSD,0.032
0675-NCDYU,0.032
6917-FIJHC,0.032
7244-KXYZN,0.032
7164-BPTUT,0.031
6867-ACCZI,0.031
7305-ZWMAJ,0.031
0017-IUDMW,0.031
9258-CNWAC,0.031
9028-LIHRP,0.031
8241-JUIQO,0.031
2122-SZZZD,0.031
3892-NXAZG,0.031
3726-TBHQT,0.031
3865-ZFZIB,0.031
5986-WWXDV,0.031
9620-QJREV,0.031
2662-NNTDK,0.031
3982-JGSFD,0.031
7328-OWMOM,0.031
4452-ROHMO,0.031
7061-OVMIM,0.031
1488-PBLJN,0.031
3079-BCHLN,0.031
5231-FIQPA,0.031
8838-GPHZP,0.031
1813-JLKWR,0.031
1248-DYXUB,0.031
9500-WBGRP,0.031
2332-TODQS,0.031
8430-TWCBX,0.031
0784-GTUUK,0.031
2223-GDSHL,0.031
3544-FBCAS,0.031
0221-NAUXK,0.031
8859-YSTWS,0.031
3520-FJGCV,0.031
8042-RNLKO,0.031
3506-OVLKD,0.031
8606-CIQUL,0.031
1955-IBMMB,0.031
7706-YLMQA,0.03
3251-YMVWZ,0.03
9361-YNQWJ,0.03
0219-QAERP,0.03
2324-AALNO,0.03
6368-TZZDT,0.03
1934-MKPXS,0.03
5313-FPXWG,0.03
9347-AERRL,0.03
2545-LXYVJ,0.03
1245-HARPS,0.03
0621-TSSMU,0.03
1240-HCBOH,0.03
8512-WIWYV,0.03
3280-NMUVX,0.03
0164-XAIRP,0.03
4163-NCJAK,0.03
2384-OVPSA,0.03
2706-QZIHY,0.03
4121-AGSIN,0.03
4521-WFJAI,0.03
1371-OJCEK,0.03
3266-FTKHB,0.03
2599-CIPQE,0.03
6139-ZZRBQ,0.03
5457-COLHT,0.03
8441-SHIPE,0.03
8207-DMRVL,0.03
3525-DVKFN,0.029
1498-NHTLT,0.029
9067-YGSCA,0.029
4335-BSMJS,0.029
6518-KZXCB,0.029
9224-VTYID,0.029
0442-TDYUO,0.029
2333-KWEWW,0.029
0794-YVSGE,0.029
5647-URDKA,0.029
7471-WNSUF,0.029
5917-RYRMG,0.029
5787-KXGIY,0.029
0988-AADSA,0.029
7596-IIWYC,0.029
6551-ZCOTS,0.029
1328-EUZHC,0.029
8327-WKMIE,0.029
5696-EXCYS,0.029
2138-VFAPZ,0.029
5995-LFTLE,0.028
4827-DPADN,0.028
3973-SKMLN,0.028
2587-YNLES,0.028
6814-ZPWFQ,0.028
4291-YZODP,0.028
8701-DGLVH,0.028
7162-WPHPM,0.028
4312-KFRXN,0.028
3423-HHXAO,0.028
5115-GZDEL,0.028
2525-GVKQU,0.028
7399-QHBJS,0.028
4950-HKQTE,0.028
0301-KOBTQ,0.028
3662-FXJFO,0.028
5699-BNCAS,0.028
3097-FQTVJ,0.028
8028-PNXHQ,0.028
4537-CIBHB,0.028
5010-IPEAQ,0.027
5248-RPYWW,0.027
6425-JWTDV,0.027
4526-EXKKN,0.027
0582-AVCLN,0.027
3768-VHXQO,0.027
8402-OOOHJ,0.027
2228-BZDEE,0.027
3458-IDMFK,0.027
4534-WGCIR,0.027
7951-QKZPL,0.027
3721-WKIIL,0.027
4735-BJKOU,0.027
3262-EIDHV,0.027
8896-RAZCR,0.027
4584-LBNMK,0.027
8207-VVMYB,0.027
1027-LKKQQ,0.027
8908-SLFCJ,0.027
1627-AFWVJ,0.027
2690-DVRVK,0.027
3050-RLLXC,0.027
3970-XGJDU,0.027
8612-GXIDD,0.027
5495-GPSRW,0.027
2429-AYKKO,0.027
5529-GIBVH,0.027
4018-PPNDW,0.027
0621-CXBKL,0.027
9443-JUBUO,0.026
7815-PDTHL,0.026
2229-DPMBI,0.026
2796-NNUFI,0.026
4785-FCIFB,0.026
8859-AXJZP,0.026
0559-CKHUS,0.026
0016-QLJIS,0.026
6217-KDYWC,0.026
6345-FZOQH,0.026
6725-TPKJO,0.026
1047-RNXZV,0.026
8314-HTWVE,0.026
4884-LEVMQ,0.026
7799-LGRDP,0.026
2143-LJULT,0.026
9668-PUGNU,0.026
5176-LMJXE,0.026
0827-ITJPH,0.026
2097-YVPKN,0.026
0404-AHASP,0.026
5044-XDPYX,0.026
1395-WSWXR,0.026
6369-MCAKO,0.026
7996-MHXLW,0.026
7167-PCEYD,0.026
6000-UKLWI,0.025
2725-TTRIQ,0.025
5310-NOOVA,0.025
9624-EGDEQ,0.025
